id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
715497558,1,44,F,1,graduacao,casado,menos que $40K,blue,36,6,3,3,3052.47,2598.83,47
717252483,1,57,F,2,mestrado,casado,menos que $40K,blue,41,3,3,3,2796.38,2196.85,35
719742108,1,38,F,1,ensino medio,solteiro,menos que $40K,blue,26,5,4,2,3554.88,2372.87,44
717208833,1,34,F,3,ensino medio,solteiro,menos que $40K,blue,21,2,2,2,1576.4,2703.95,56
713463708,1,40,F,4,mestrado,solteiro,menos que $40K,blue,25,4,3,2,1438.07,2493.99,42
711790308,1,54,F,0,ensino medio,na,menos que $40K,blue,34,4,3,3,2223.12,2538.94,49
712046808,1,49,F,3,doutorado,divorciado,na,blue,42,1,3,3,3802.22,2003.26,43
708888633,1,52,M,3,doutorado,casado,$80K - $120K,blue,36,2,3,3,3022.8,2724.53,38
812406183,1,45,F,4,na,solteiro,menos que $40K,blue,40,5,3,4,1438.68,2207.57,41
714595983,1,49,F,1,sem educacao formal,casado,$40K - $60K,blue,41,4,3,3,1438.26,2030.13,37
720270633,1,40,F,3,mestrado,solteiro,menos que $40K,blue,36,5,1,3,1516.46,2709.3,54
718653333,1,45,F,2,graduacao,solteiro,menos que $40K,blue,33,1,3,3,1833.96,2037.65,31
711724083,1,27,F,0,na,solteiro,menos que $40K,blue,16,6,3,1,1835.37,1903.28,44
713422083,1,30,F,0,mestrado,solteiro,menos que $40K,blue,36,5,3,3,1574.83,2560.99,59
712222758,1,38,F,3,mestrado,casado,menos que $40K,blue,36,3,3,2,2300.86,2500.35,47
718148358,1,50,F,3,ensino medio,casado,menos que $40K,blue,36,2,3,3,1572.01,2447.33,41
794507133,1,37,F,2,doutorado,solteiro,$40K - $60K,blue,18,4,3,1,1900.36,2880.98,46
767266758,1,41,F,2,ensino medio,solteiro,menos que $40K,blue,34,1,4,3,1661.01,2473.16,49
720739083,1,36,F,2,doutorado,casado,menos que $40K,blue,25,5,3,2,1691.82,2716.94,63
713594883,1,44,F,2,sem educacao formal,solteiro,na,blue,32,5,3,3,1486.05,2380.18,43
714962658,1,35,M,2,na,solteiro,menos que $40K,blue,36,5,3,3,1931.38,2482.83,40
717429258,1,48,F,3,doutorado,solteiro,menos que $40K,blue,39,3,4,3,1644.57,2450.91,45
709548783,1,44,M,2,doutorado,na,$40K - $60K,blue,36,5,4,3,1438.66,2100.12,54
713336883,1,61,F,0,ensino medio,solteiro,menos que $40K,blue,36,4,4,3,1760.77,2285.97,46
809626983,1,48,F,3,ensino medio,casado,menos que $40K,blue,43,3,3,3,1670.25,2790.68,37
772728933,1,50,M,2,ensino medio,casado,$120K +,blue,40,6,3,4,13709.87,2511.33,40
815320383,1,46,F,3,na,na,menos que $40K,blue,41,5,2,3,4710.82,2690.89,43
714475908,1,43,M,2,sem educacao formal,solteiro,$60K - $80K,blue,35,5,2,3,6348.16,1732.46,39
716790633,1,43,M,3,mestrado,casado,$60K - $80K,blue,36,4,3,2,17239.35,1789.74,38
716127333,1,45,F,3,mestrado,casado,na,blue,36,5,3,2,18432.44,2300.76,45
780032208,1,44,M,3,mestrado,casado,$60K - $80K,blue,34,5,3,3,14201.57,2223.19,47
789052308,1,40,M,3,mestrado,na,$40K - $60K,blue,28,6,2,2,4323.92,2451.26,38
714948858,1,50,F,2,na,solteiro,menos que $40K,blue,36,3,2,2,3647.28,2935.31,58
719685408,1,40,M,2,sem educacao formal,casado,$60K - $80K,blue,29,3,2,2,6332.05,2505.04,43
710284233,1,33,M,4,sem educacao formal,casado,$80K - $120K,blue,36,5,4,3,1438.01,2439.94,43
713312208,1,53,M,1,ensino medio,casado,$40K - $60K,blue,43,1,3,2,3146.2,1868.14,38
779844408,1,43,F,1,doutorado,casado,menos que $40K,blue,27,4,3,3,1438.1,2137.59,40
801715383,1,45,M,4,mestrado,casado,$60K - $80K,blue,39,6,2,3,12890.25,2216.25,51
714188883,1,46,F,5,doutorado,solteiro,menos que $40K,blue,37,3,2,2,1787.44,2345.29,36
708536283,1,35,M,1,doutorado,solteiro,$80K - $120K,blue,27,3,2,2,2904.67,2653.21,46
709307808,1,59,F,2,ensino medio,casado,$40K - $60K,blue,36,3,3,3,4375.79,2507.21,53
715701033,1,43,M,2,mestrado,casado,$80K - $120K,blue,33,5,3,3,2111.98,2112.89,46
718826883,1,50,M,3,sem educacao formal,solteiro,$80K - $120K,blue,36,6,2,3,6925.91,2506.77,36
815504583,1,48,F,4,mestrado,solteiro,$40K - $60K,blue,43,3,4,2,1538.63,2275.92,43
709891608,1,41,M,2,ensino medio,casado,$120K +,blue,24,5,3,2,9924.12,1949.9,43
711949683,1,55,F,2,graduacao,divorciado,$40K - $60K,blue,36,6,3,2,4410.52,1883.87,44
787747308,1,49,F,4,sem educacao formal,na,menos que $40K,blue,39,6,2,3,3468.74,2494.92,39
779104608,1,34,F,3,ensino medio,na,na,blue,15,5,3,1,1438.92,2819.69,48
713804883,1,46,F,4,doutorado,solteiro,menos que $40K,blue,37,3,2,2,1836.15,1799.33,28
753795633,1,48,F,2,sem educacao formal,casado,menos que $40K,blue,41,5,2,3,2964.35,2327.37,38
817607358,1,44,F,2,ensino medio,na,na,gold,35,3,3,3,34516.03,2227.61,44
712297683,1,47,F,3,graduacao,casado,menos que $40K,blue,35,6,2,3,1781.61,2196.14,35
714684933,1,40,F,1,sem educacao formal,casado,menos que $40K,blue,28,5,3,2,3680.64,2725.24,41
720742083,1,48,F,4,na,casado,menos que $40K,blue,36,4,3,3,2740.91,2431.72,46
721124658,1,40,M,3,sem educacao formal,solteiro,$80K - $120K,blue,27,4,3,2,3427.23,2625.62,63
720815208,1,52,M,0,ensino medio,solteiro,$120K +,blue,39,5,3,3,34516.11,2395.25,47
720520308,1,46,F,4,mestrado,casado,menos que $40K,blue,28,4,3,2,8318.36,2427.49,52
798972183,1,49,F,2,na,solteiro,$40K - $60K,blue,43,1,2,3,1643.39,2520.12,38
714250908,1,53,F,2,mestrado,casado,menos que $40K,blue,47,3,2,4,2927.32,2231.44,60
719384433,1,44,F,3,ensino medio,divorciado,menos que $40K,blue,28,5,3,2,1877.02,2581.8,57
789880533,1,46,F,4,mestrado,solteiro,$40K - $60K,blue,36,5,4,3,5913.4,2404.29,39
711221958,1,43,F,3,mestrado,solteiro,$40K - $60K,blue,26,3,2,2,2867.59,2646.78,41
716368008,1,54,F,1,mestrado,casado,na,blue,36,4,2,2,3137.81,2925.42,41
712092783,1,47,F,3,doutorado,solteiro,menos que $40K,blue,40,6,3,2,2437.68,2027.04,42
708726708,1,42,F,3,mestrado,solteiro,$40K - $60K,blue,36,6,3,2,1451.95,2192,35
712767858,1,42,F,0,graduacao,solteiro,$40K - $60K,blue,30,5,3,2,1438.8,2181.17,43
712445583,1,33,F,0,graduacao,solteiro,na,blue,15,3,4,1,2299.27,2323.52,47
713891133,1,41,F,2,na,solteiro,menos que $40K,blue,36,3,2,2,1438.72,1890.33,43
779279883,1,60,F,2,ensino medio,casado,menos que $40K,blue,42,3,2,3,1438.88,1628.13,42
712953483,1,64,F,0,mestrado,solteiro,menos que $40K,blue,36,1,4,3,1682.72,1811.73,39
779029458,1,54,F,1,doutorado,solteiro,menos que $40K,blue,35,4,3,3,1724.87,2725.44,47
765459858,1,47,M,3,mestrado,divorciado,menos que $40K,blue,40,4,3,4,6397.58,2511.67,56
714894708,1,53,M,1,sem educacao formal,na,$120K +,blue,45,4,2,4,23958.43,2777.96,45
720130233,1,48,M,2,ensino medio,solteiro,$60K - $80K,blue,36,4,1,3,1641.09,2536.75,45
718279008,1,44,M,3,ensino medio,solteiro,$60K - $80K,silver,36,5,3,2,25276.56,2282.15,38
814091058,1,38,F,1,graduacao,solteiro,menos que $40K,blue,33,6,3,2,3119.02,2492.06,50
710555433,1,42,F,4,mestrado,solteiro,menos que $40K,blue,36,6,2,2,2803.05,2216.92,40
718263108,1,44,F,3,na,divorciado,menos que $40K,blue,32,3,2,3,1693.77,2829.65,42
779931783,1,52,M,2,ensino medio,solteiro,$120K +,blue,38,6,3,3,34516.53,2213.51,47
712691883,1,41,F,2,ensino medio,casado,menos que $40K,blue,36,3,2,2,2811.02,2245.64,41
712611108,1,59,F,1,na,solteiro,menos que $40K,blue,53,5,2,6,7501.37,2280.26,49
708316008,1,59,F,1,mestrado,solteiro,na,blue,36,3,3,2,10031.54,1792.26,29
711846183,1,38,F,3,mestrado,solteiro,$40K - $60K,blue,26,3,3,2,2669.7,2271.01,31
720612333,1,44,F,3,graduacao,solteiro,menos que $40K,blue,28,6,2,2,1951.06,2697.38,45
710525508,1,48,F,2,ensino medio,casado,menos que $40K,blue,36,6,3,3,1438.43,2090.22,50
757854858,1,50,M,2,na,casado,$60K - $80K,blue,43,4,4,3,3143.51,2297.21,37
714319233,1,44,M,5,mestrado,divorciado,$60K - $80K,blue,36,3,6,3,6538.46,2132.12,33
709232808,1,44,F,3,na,divorciado,$40K - $60K,blue,34,2,2,3,1689.94,1588.21,37
711474333,1,57,F,2,sem educacao formal,solteiro,menos que $40K,blue,51,3,2,5,1614.34,1690.9,38
714527433,1,39,M,4,mestrado,casado,$80K - $120K,blue,30,5,2,2,17523.69,1974.97,54
714014733,1,33,M,2,graduacao,solteiro,$80K - $120K,blue,36,4,2,3,9642.33,2172.72,33
712733958,1,46,F,2,na,solteiro,menos que $40K,blue,36,6,3,3,1731.3,2304.05,46
716122008,1,44,F,3,na,casado,menos que $40K,blue,35,3,2,3,1855.67,2544.83,27
714960408,1,44,F,3,graduacao,solteiro,menos que $40K,blue,34,4,1,3,1606,2722.98,45
772382283,1,46,F,3,mestrado,casado,menos que $40K,blue,36,3,3,3,2302.77,2689.63,49
714266883,1,54,F,4,doutorado,na,menos que $40K,blue,44,5,3,3,2440.17,2334.18,51
717219933,1,47,F,3,na,solteiro,menos que $40K,blue,35,4,6,3,2402.4,1930.9,48
719986758,1,46,F,2,na,solteiro,$40K - $60K,blue,33,5,6,3,3001.57,2577.17,39
806140383,1,59,M,2,ensino medio,solteiro,$80K - $120K,blue,54,3,2,2,2791.47,2658.86,43
751518633,1,48,M,5,doutorado,solteiro,$120K +,silver,41,5,1,3,34516.8,2260.89,50
712395408,1,51,F,3,mestrado,divorciado,menos que $40K,blue,41,5,3,3,1495.32,2552.59,42
818459733,1,41,M,3,doutorado,solteiro,$120K +,blue,26,3,2,2,9220.37,2276.16,32
708867408,1,52,M,2,ensino medio,casado,$60K - $80K,blue,40,3,2,4,23128.15,2050.46,35
810271083,1,47,F,3,na,solteiro,$40K - $60K,blue,42,1,3,5,14897.34,2164.18,53
719420883,1,56,F,4,mestrado,na,menos que $40K,blue,44,5,3,3,1677.8,2477.9,45
753365883,1,44,F,3,na,solteiro,na,blue,37,3,3,2,1900.6,2298.15,45
717915783,1,60,M,0,na,casado,$60K - $80K,blue,47,5,3,1,4541.29,2829.68,44
708298233,1,49,F,3,mestrado,casado,menos que $40K,blue,37,4,1,2,6184.02,1756.78,49
712329933,1,47,F,1,ensino medio,na,menos que $40K,blue,41,6,2,3,3654.6,1998.97,44
795784008,1,44,F,3,mestrado,casado,menos que $40K,blue,38,4,3,2,3889.11,1718.08,37
720275358,1,47,M,2,mestrado,casado,$40K - $60K,blue,30,4,2,3,1889.53,2479.94,46
710727333,1,49,F,3,ensino medio,casado,menos que $40K,blue,36,4,2,2,1763.63,2813.35,43
807136758,1,58,F,2,ensino medio,casado,menos que $40K,blue,53,3,2,0,1944.75,2412.46,40
715400733,1,43,F,3,sem educacao formal,casado,$40K - $60K,blue,36,6,3,4,1438.05,2116.25,38
711389358,1,42,M,3,mestrado,casado,$40K - $60K,blue,23,5,2,3,5791.53,2516.68,64
711253383,1,48,F,2,na,casado,na,blue,38,6,3,2,4382.92,2446.82,34
794554683,1,41,F,4,mestrado,casado,menos que $40K,blue,26,4,2,2,3159.8,2925.78,46
711323283,1,57,M,2,sem educacao formal,casado,$60K - $80K,blue,41,3,2,3,2527.96,2767.06,43
720711483,1,56,F,1,ensino medio,casado,na,blue,42,5,3,2,3674.96,2608.67,45
809440008,1,39,F,2,ensino medio,solteiro,na,blue,34,3,1,3,2069.04,2716.26,43
711237633,1,49,M,0,mestrado,casado,$60K - $80K,blue,29,3,3,3,1460.4,2329.16,36
718913358,1,36,M,2,mestrado,solteiro,menos que $40K,blue,36,3,3,3,4225.74,2659.12,43
718452633,1,35,F,4,mestrado,casado,na,blue,36,4,3,3,1931.68,2569.41,46
769883733,1,46,M,3,doutorado,solteiro,$40K - $60K,blue,40,3,2,4,2344.86,2098.72,31
711122958,1,41,F,3,mestrado,solteiro,menos que $40K,blue,33,5,3,3,1764.82,2105.87,57
708606633,1,56,F,3,mestrado,casado,$40K - $60K,blue,44,6,4,3,1544.89,1902.87,35
713115483,1,44,F,3,sem educacao formal,casado,menos que $40K,blue,36,6,3,3,1684.5,2275.33,45
713186058,1,42,F,3,na,casado,$40K - $60K,blue,36,4,3,2,1438.95,2191.83,51
789241308,1,54,F,2,na,na,menos que $40K,blue,39,4,3,3,1438.4,2145.8,41
778272408,1,52,M,1,na,divorciado,$80K - $120K,blue,42,4,2,4,5763.78,2310.71,48
715328658,1,41,F,5,doutorado,casado,menos que $40K,blue,36,5,3,3,1495.54,2622.95,70
708918558,1,37,F,2,mestrado,casado,$40K - $60K,blue,36,5,2,3,1959.29,3046.69,52
721480158,1,50,F,2,na,casado,menos que $40K,blue,43,3,2,3,1438.61,2370.78,44
709100283,1,36,F,2,ensino medio,solteiro,na,blue,26,3,2,2,5956.53,2828.06,46
713466033,1,39,F,2,mestrado,divorciado,menos que $40K,blue,36,5,3,2,2092.03,2015.39,33
709064208,1,43,F,2,sem educacao formal,solteiro,menos que $40K,blue,32,4,6,3,1628.14,2219.12,49
719630358,1,50,F,4,ensino medio,casado,menos que $40K,blue,36,1,2,3,3546.61,2616.64,47
712399308,1,38,F,3,ensino medio,na,menos que $40K,blue,36,5,3,3,2989.52,2143.87,67
717255333,1,40,M,3,mestrado,solteiro,$80K - $120K,blue,36,1,2,2,6921.54,2729.23,44
708793008,1,46,M,3,doutorado,divorciado,$80K - $120K,blue,35,5,3,3,9949.79,2207.59,40
718303683,1,36,F,2,mestrado,casado,menos que $40K,blue,23,4,2,2,1666.81,2622.67,60
708660408,1,40,F,1,graduacao,casado,$40K - $60K,blue,36,4,4,2,1737.35,2459.6,43
711671058,1,48,F,1,sem educacao formal,casado,na,blue,38,5,2,2,1438.26,2171.05,38
808747233,1,50,M,2,doutorado,casado,$120K +,silver,45,6,3,3,34516.89,2573.84,55
713084208,1,43,M,4,graduacao,casado,$40K - $60K,blue,32,6,3,3,4373.39,2397.06,46
709803258,1,48,M,2,na,casado,$80K - $120K,blue,28,5,3,2,12073.25,2400.7,52
818699208,1,47,F,4,doutorado,casado,na,blue,42,4,4,4,6451.73,2400.78,43
719516208,1,54,M,2,graduacao,solteiro,$120K +,blue,36,3,3,2,34516.96,2329.28,47
717026658,1,43,F,3,sem educacao formal,casado,menos que $40K,blue,32,6,3,3,1897.34,2866.38,47
766021083,1,55,F,1,graduacao,solteiro,menos que $40K,blue,48,3,3,5,2114.03,2578.39,42
719756133,1,34,M,4,sem educacao formal,solteiro,$60K - $80K,blue,20,3,6,2,3940.31,3257.1,53
713261133,1,38,M,4,mestrado,na,$60K - $80K,blue,22,5,3,2,8632.64,2221.59,40
768243858,1,54,M,3,ensino medio,casado,$80K - $120K,blue,48,3,3,4,3288.43,2717.57,46
709649958,1,62,M,0,doutorado,divorciado,$60K - $80K,silver,46,4,6,5,28229.71,2281.81,45
717072108,1,50,F,2,na,solteiro,$40K - $60K,blue,36,3,2,3,2762.03,2571.43,44
721460283,1,49,F,3,doutorado,solteiro,menos que $40K,blue,35,5,2,1,2214.58,2144.72,51
719577258,1,43,F,2,sem educacao formal,divorciado,menos que $40K,blue,30,3,4,3,6811.84,1937.47,39
772528158,1,55,F,3,na,solteiro,menos que $40K,blue,45,4,4,3,1741.48,2546.28,42
718707933,1,54,M,2,sem educacao formal,casado,$60K - $80K,blue,35,4,4,3,2189.52,2750.83,51
771638733,1,49,M,3,doutorado,solteiro,$40K - $60K,blue,37,5,3,2,4354.92,2750.46,59
713930433,1,57,M,2,sem educacao formal,na,$80K - $120K,blue,36,5,3,3,4316.49,1920.08,53
772162683,1,34,F,2,mestrado,casado,menos que $40K,blue,23,6,2,2,3116.25,2768.65,45
712531008,1,43,M,3,na,casado,$120K +,blue,34,4,2,3,24868.65,2510.77,32
716709858,1,34,F,1,sem educacao formal,na,menos que $40K,blue,25,1,3,2,3074.07,2721.39,54
814765533,1,44,F,4,ensino medio,solteiro,$40K - $60K,blue,39,4,3,3,10587.17,2971.91,54
826421958,1,46,F,1,ensino medio,casado,menos que $40K,blue,42,5,1,4,1438.32,1843.16,44
708158133,1,45,M,3,graduacao,casado,$80K - $120K,blue,36,3,2,2,3031.16,2188.95,50
708653958,1,38,M,3,graduacao,casado,$60K - $80K,blue,36,5,2,2,6114.91,2608.88,36
712161858,1,55,F,5,na,solteiro,menos que $40K,blue,36,4,3,2,1438.71,2244.23,54
780143283,1,43,F,3,mestrado,casado,$40K - $60K,blue,32,4,3,3,2701.7,2678.21,37
719881533,1,46,M,2,graduacao,casado,$40K - $60K,silver,34,5,4,3,16547.29,1561.26,41
771783333,1,49,F,1,sem educacao formal,divorciado,$40K - $60K,blue,37,6,2,2,2173.83,2379.84,57
711274458,1,38,F,3,ensino medio,casado,menos que $40K,blue,27,4,3,3,1438.35,2478.36,45
714035283,1,56,F,1,doutorado,casado,menos que $40K,blue,36,6,2,2,2802.38,2371.39,46
708376983,1,58,F,1,na,solteiro,na,blue,50,5,2,2,8513.68,2119.47,37
711862533,1,55,F,1,sem educacao formal,casado,menos que $40K,blue,36,5,2,3,2258.2,2500.22,42
772407333,1,41,F,3,na,casado,menos que $40K,blue,30,5,3,3,1654.9,1730.84,30
720654183,1,45,M,4,mestrado,casado,$80K - $120K,blue,35,2,3,3,23542.09,2152.71,46
779348358,1,52,F,1,sem educacao formal,solteiro,menos que $40K,blue,37,5,4,3,1717.41,3004.82,46
827051808,1,44,F,0,graduacao,casado,menos que $40K,blue,40,5,2,4,7499.12,2478.75,45
710484408,1,39,M,4,doutorado,casado,$120K +,blue,29,6,3,3,8700.61,2306.69,50
817108083,1,55,M,3,na,solteiro,$60K - $80K,blue,35,3,3,3,14266.24,1625.29,34
813449508,1,61,M,0,mestrado,casado,$60K - $80K,blue,56,6,3,2,9918.65,2485.27,40
713474733,1,51,M,2,mestrado,solteiro,$80K - $120K,blue,31,5,2,3,1438.04,1783.94,40
790119408,1,48,F,3,sem educacao formal,casado,menos que $40K,blue,41,5,2,3,4960.16,2430.63,48
708684108,1,46,F,4,mestrado,casado,$40K - $60K,blue,34,5,1,3,4152.17,2218.82,30
803115258,1,62,M,0,graduacao,na,$40K - $60K,blue,56,2,2,6,3477.54,2113.95,40
708736608,1,40,M,3,mestrado,casado,$120K +,blue,27,5,2,3,2269.78,2108.03,39
713047608,1,40,F,2,graduacao,na,menos que $40K,blue,36,6,3,1,2387.94,2134.57,41
711886383,1,54,F,5,ensino medio,casado,na,blue,44,5,3,3,5342.19,2426.14,46
713058858,1,54,F,2,mestrado,na,menos que $40K,blue,46,5,2,3,1695.64,2130.22,48
714789033,1,54,F,1,mestrado,casado,menos que $40K,blue,50,3,3,3,3173.83,2763.84,51
809811858,1,43,M,5,ensino medio,na,$80K - $120K,blue,38,3,2,3,1504.02,2530.75,43
826709658,1,45,F,3,mestrado,divorciado,$40K - $60K,blue,41,1,3,3,1477.07,2214.32,43
719098308,1,56,F,2,ensino medio,solteiro,menos que $40K,blue,42,5,2,4,2423.65,2516.83,59
757194408,1,43,M,3,graduacao,casado,$60K - $80K,blue,36,2,3,3,1438.1,1707.32,38
762020133,1,37,F,3,ensino medio,casado,na,blue,30,3,3,3,9874.93,2446.85,47
780720258,1,45,M,4,ensino medio,divorciado,menos que $40K,blue,34,4,3,2,3489.77,2684.07,39
788835408,1,49,F,3,na,casado,menos que $40K,blue,33,6,3,3,2910.66,2648.93,41
712327608,1,54,F,0,doutorado,solteiro,menos que $40K,blue,36,4,2,3,2708.05,2321.53,45
712982808,1,47,M,2,doutorado,divorciado,$80K - $120K,blue,32,1,3,3,1438.58,2388.16,42
715222533,1,52,F,3,mestrado,casado,menos que $40K,blue,36,5,3,3,2566.94,2340.92,36
708373083,1,40,F,4,na,casado,$40K - $60K,blue,30,1,4,3,3356.55,2032.03,39
712552608,1,46,F,3,mestrado,casado,menos que $40K,blue,34,3,1,3,1438.27,2658.6,43
794675058,1,36,M,3,mestrado,casado,$80K - $120K,blue,21,5,2,3,5015.44,2491.22,43
809616108,1,38,F,2,ensino medio,solteiro,menos que $40K,blue,33,3,3,3,1568.73,2812.08,59
708108333,1,47,F,3,mestrado,casado,na,blue,36,3,1,3,5590.55,1507.81,32
708972783,1,48,F,4,graduacao,casado,menos que $40K,blue,37,3,3,2,1745.86,2297.45,44
767553333,1,45,M,3,mestrado,solteiro,$80K - $120K,blue,39,1,3,3,8383.29,2600.88,44
720062508,1,38,F,2,na,casado,$40K - $60K,blue,28,6,2,2,1628.41,2527.57,41
714013983,1,37,F,4,doutorado,casado,menos que $40K,blue,36,3,3,3,1586.71,2109.45,41
711540108,1,44,F,4,doutorado,na,na,blue,33,5,6,3,1438.31,2316.23,48
713583408,1,51,F,4,mestrado,solteiro,$40K - $60K,blue,37,2,2,3,4708.05,2179.96,50
713957283,1,42,F,4,sem educacao formal,casado,menos que $40K,blue,23,3,3,2,3214.44,2119.53,44
815539233,1,54,M,4,ensino medio,solteiro,$80K - $120K,silver,49,1,4,3,34516.38,1201.35,22
711399408,1,34,F,2,mestrado,divorciado,na,blue,25,2,4,3,12373.83,2462.45,40
711716133,1,42,F,3,ensino medio,casado,$40K - $60K,blue,34,6,1,3,1585.6,2360.72,40
720872433,1,39,F,1,sem educacao formal,solteiro,$40K - $60K,blue,28,5,6,3,3911.87,2867.1,42
715530258,1,46,F,2,doutorado,solteiro,na,blue,37,1,3,3,4848.88,2353.85,53
710410158,1,49,M,2,mestrado,na,$80K - $120K,blue,38,3,3,4,34516.9,1592.37,35
708976908,1,40,M,3,doutorado,solteiro,$80K - $120K,blue,36,4,3,4,8958.74,2131.46,43
712602708,1,36,M,3,na,na,$80K - $120K,blue,36,4,2,1,1815.54,2039.82,34
771422883,1,57,F,3,mestrado,casado,menos que $40K,blue,45,1,2,4,1759.93,2705.47,35
708703308,1,35,F,1,na,casado,$40K - $60K,blue,26,6,4,4,2045.31,2183.96,39
820047858,1,44,F,4,mestrado,na,menos que $40K,blue,39,1,2,4,3017.63,2096.23,50
708186933,1,33,M,1,mestrado,solteiro,$60K - $80K,blue,36,4,2,3,1819.23,2254.65,45
708498033,1,44,F,3,na,casado,menos que $40K,blue,36,3,6,4,2279.65,2789.18,52
815315058,1,48,F,4,ensino medio,casado,$40K - $60K,blue,43,4,2,2,1438.52,2520.09,45
713512308,1,50,F,0,mestrado,solteiro,menos que $40K,blue,41,2,1,3,3423.68,2229.43,45
709581483,1,40,F,4,doutorado,casado,menos que $40K,blue,21,1,1,2,2984.53,2373.34,53
711201108,1,37,F,3,ensino medio,solteiro,menos que $40K,blue,29,3,3,3,1653.05,2284.83,35
714887808,1,43,F,1,sem educacao formal,solteiro,menos que $40K,blue,36,1,2,3,1818.91,2279.25,50
709714008,1,50,F,1,na,solteiro,na,blue,39,6,3,3,9248.82,2325.74,45
714519408,1,44,F,3,graduacao,casado,menos que $40K,blue,36,2,3,3,5357.43,1979.49,48
712740108,1,43,F,4,sem educacao formal,divorciado,menos que $40K,blue,33,6,1,3,1706.27,2371.12,45
720251358,1,54,F,2,ensino medio,divorciado,menos que $40K,blue,36,6,1,3,3591.61,2313.31,43
828294933,1,49,F,3,ensino medio,casado,menos que $40K,blue,45,3,3,2,2951.59,2519.29,36
712307283,1,54,M,1,graduacao,solteiro,$120K +,blue,37,6,3,2,9090.11,2239.95,43
778910883,1,53,M,2,na,casado,$80K - $120K,blue,34,4,2,3,1837.73,2169.98,43
779848383,1,37,F,3,mestrado,solteiro,menos que $40K,blue,21,4,2,2,1784.24,2348.13,47
717371583,1,56,F,2,sem educacao formal,solteiro,menos que $40K,blue,36,1,5,3,1883.22,1954.95,45
712163433,1,47,M,3,sem educacao formal,casado,$40K - $60K,blue,29,1,4,2,1684.11,2164.83,36
711487533,1,47,F,3,na,casado,menos que $40K,blue,38,3,2,3,1438.26,1687.37,38
715306983,1,42,M,5,ensino medio,casado,$60K - $80K,blue,36,1,3,2,1866.29,2833.26,42
789637308,1,45,F,2,graduacao,divorciado,$40K - $60K,blue,39,4,4,3,3076.83,2580.89,50
794172033,1,58,F,1,doutorado,divorciado,menos que $40K,blue,52,4,3,1,1817.71,2347.32,45
714520233,1,59,F,0,mestrado,casado,menos que $40K,blue,36,2,2,3,1708.42,1992.07,38
717725433,1,54,F,2,mestrado,casado,$40K - $60K,blue,44,3,2,4,1606,2258.33,37
710690733,1,47,F,3,mestrado,casado,menos que $40K,blue,35,4,2,3,1666.02,2816.15,38
779084208,1,43,F,3,ensino medio,divorciado,menos que $40K,blue,24,4,2,2,1662.57,2326.75,31
715304958,1,42,F,3,mestrado,solteiro,menos que $40K,blue,27,6,2,2,2053.06,3053.63,50
715950483,1,39,F,1,sem educacao formal,casado,$40K - $60K,blue,27,3,3,3,2821.62,2397.1,35
711919608,1,42,F,3,mestrado,casado,menos que $40K,blue,36,4,2,3,2031.13,2702.33,32
717624708,1,59,M,2,ensino medio,divorciado,menos que $40K,blue,51,6,3,5,1438.42,2589.65,49
789095958,1,50,M,1,na,solteiro,$60K - $80K,blue,38,4,3,3,7603.83,2497.81,42
713736333,1,41,F,3,sem educacao formal,casado,$40K - $60K,blue,36,1,4,3,3606.95,1829.45,41
714213708,1,35,F,3,graduacao,solteiro,menos que $40K,blue,25,4,2,3,3611.43,2178.97,45
720142308,1,52,F,2,mestrado,casado,menos que $40K,blue,36,5,4,3,2160.64,2360.81,56
819688458,1,44,F,5,mestrado,na,menos que $40K,blue,39,6,2,3,1545.65,2646.32,39
710785383,1,49,F,2,mestrado,casado,menos que $40K,blue,39,3,1,3,2212.26,2394.77,55
713597658,1,36,F,3,sem educacao formal,solteiro,menos que $40K,blue,22,3,1,3,2784.71,2021.49,57
713953383,1,50,M,1,doutorado,solteiro,$60K - $80K,blue,36,4,2,3,2317.26,2214.74,41
716510658,1,50,F,0,doutorado,solteiro,menos que $40K,blue,38,4,3,3,2595.57,2526.96,41
708519108,1,46,F,1,mestrado,casado,na,blue,24,3,2,3,2694.02,2041.03,57
719740008,1,51,F,4,ensino medio,casado,menos que $40K,blue,41,3,4,3,2791.75,2584.56,49
711605208,1,61,M,0,sem educacao formal,casado,$80K - $120K,blue,43,3,5,3,1438.18,1958.67,47
714408933,1,44,M,4,mestrado,solteiro,$80K - $120K,blue,36,4,2,2,10834.25,2249.61,51
716099958,1,39,F,5,na,casado,$40K - $60K,blue,31,3,6,3,3333.95,3348.86,50
712795833,1,34,F,4,mestrado,casado,menos que $40K,blue,36,2,4,2,5021.55,2270.46,40
712593933,1,40,M,3,doutorado,casado,$40K - $60K,blue,36,3,4,3,2313.35,2249.66,42
714164808,1,42,F,4,mestrado,casado,$40K - $60K,blue,33,4,2,3,2918.39,2056.88,54
710500983,1,43,M,2,graduacao,solteiro,$80K - $120K,blue,34,2,3,4,4617.86,1779.93,35
711904008,1,40,M,4,ensino medio,casado,$60K - $80K,blue,36,4,5,3,5869.11,2203.74,41
